order_id,product_id,category,quantity,price
322,1174,sports,3,387.93
322,7839,electronics,2,359.99
322,2742,electronics,1,589.63
323,4647,home,1,187.39
323,9446,sports,1,103.46
324,4590,beauty,2,37.45
324,8426,sports,3,342.52
324,7368,sports,1,70.64
324,3239,home,3,197.52
324,7942,books,3,15.24
325,6822,grocery,1,32.84
325,7417,beauty,2,22.76
326,6981,electronics,3,606.55
326,1810,home,1,143.09
326,9150,electronics,3,423.42
326,1810,sports,1,112.03
327,5034,apparel,1,144.96
328,4182,electronics,1,742.6
328,8511,home,2,285.01
329,7451,electronics,1,241.84
330,2885,beauty,2,73.02
330,4083,apparel,3,29.04
330,8835,toys,2,36.7
330,6568,books,1,25.53
331,9224,sports,3,327.82
331,2309,apparel,1,93.36
331,2998,grocery,1,56.67
331,5846,home,2,134.48
331,2308,beauty,3,12.66
332,4325,books,1,26.93
332,1826,books,3,20.22
333,5133,beauty,3,88.22
334,5340,electronics,1,576.98
334,4889,home,3,156.91
334,2908,apparel,3,136.39
335,7899,beauty,2,54.81
335,2998,books,3,27.78
335,5815,books,1,28.75
335,6066,sports,3,194.86
335,1546,beauty,2,74.73
336,8545,sports,1,286.53
336,2698,grocery,1,43.55
336,8562,electronics,2,382.73
336,7747,electronics,1,720.31
337,7656,electronics,2,598.74
337,3847,apparel,3,81.26
337,1019,apparel,2,63.58
338,8700,home,2,49.06
338,8360,apparel,2,146.15
338,2966,toys,3,106.26
339,1241,home,1,148.97
340,4266,sports,3,168.15
341,6055,sports,3,61.89
341,4527,books,1,30.43
341,7045,beauty,1,66.07
341,2118,apparel,3,17.16
341,3234,electronics,2,643.25
342,4130,grocery,1,22.87
342,4305,apparel,1,10.76
342,1519,toys,3,114.11
342,8728,sports,2,133.19
342,3434,apparel,2,33.46
343,6639,home,1,103.31
343,8445,home,1,297.6
344,6902,apparel,2,35.73
344,1852,toys,3,83.28
344,9836,home,3,215.57
344,1835,home,1,286.2
345,9419,home,2,107.58
345,3352,home,3,279.63
346,1401,electronics,3,258.32
346,5149,books,1,39.26
347,9826,sports,1,287.57
347,9996,toys,1,54.41
347,2451,apparel,1,43.2
347,7392,home,3,264.11
347,4306,grocery,1,10.21
348,8489,beauty,2,17.77
349,7209,home,1,250.44
349,8745,electronics,3,719.67
349,7500,sports,3,145.23
350,5871,toys,3,91.66
350,1901,grocery,2,12.04
350,3917,beauty,2,55.19
351,8534,electronics,2,141.15
352,4186,home,2,201.3
353,5584,apparel,2,136.22
353,8542,beauty,1,27.75
353,9921,apparel,3,110.02
353,7538,home,2,88.36
353,5483,apparel,2,112.02
354,1027,toys,1,48.84
354,6330,sports,1,41.15
355,2639,toys,1,57.11
356,1583,apparel,3,24.52
357,6081,grocery,3,19.34
357,1530,apparel,3,14.49
357,8320,grocery,3,48.93
357,7876,grocery,1,43.54
358,4513,books,2,31.74
358,3740,grocery,2,42.89
358,5694,beauty,3,81.62
358,1731,toys,3,102.98
359,2589,electronics,2,241.9
359,6819,toys,3,78.58
359,8613,toys,1,10.47
359,9707,apparel,2,59.92
360,5037,apparel,1,15.9
360,5191,home,3,63.32
360,5804,beauty,2,8.91
361,2949,books,3,6.64
361,9522,electronics,3,669.94
361,7407,grocery,3,34.52
361,8427,apparel,1,84.36
362,4485,apparel,1,141.9
363,8981,grocery,2,8.86
364,5849,toys,1,119.18
364,4552,toys,2,93.13
364,5640,home,1,277.76
365,7218,apparel,1,13.99
365,2973,grocery,1,17.84
365,9277,beauty,2,80.49
365,5297,sports,1,63.97
365,3300,sports,3,371.26
366,3434,home,1,129.77
366,9573,sports,1,352.94
366,5506,home,2,64.77
366,7023,toys,2,42.17
367,2602,home,1,254.04
367,1361,electronics,3,472.53
367,9984,home,3,74.83
367,3361,home,1,282.0
368,6744,electronics,1,673.83
368,4988,grocery,1,27.09
368,5084,apparel,3,133.29
368,1752,toys,1,8.64
368,5011,toys,1,55.04
369,6538,electronics,1,156.92
369,1488,apparel,2,64.76
369,5719,books,1,33.32
369,6015,grocery,2,57.74
369,4916,beauty,2,18.94
370,3652,grocery,2,34.53
370,3241,home,1,74.64
370,8113,electronics,1,271.77
370,4501,home,2,245.39
370,5268,home,3,295.76
371,8947,toys,3,71.28
371,7637,grocery,1,51.88
371,8344,toys,3,87.16
371,7996,apparel,1,60.05
372,5326,home,2,116.79
372,1400,home,2,38.57
372,6334,apparel,2,90.84
372,6478,sports,3,17.43
373,7659,apparel,1,138.66
373,5956,apparel,2,108.59
373,3166,beauty,2,52.86
373,3117,electronics,1,511.63
373,8226,beauty,1,30.23
374,7813,toys,1,26.66
375,9802,electronics,1,556.67
375,7561,grocery,1,22.81
375,8126,beauty,3,89.9
375,4076,home,1,110.21
376,6329,books,2,27.6
376,4290,books,3,11.85
376,3403,sports,2,293.13
376,5918,home,2,205.07
377,9134,electronics,2,225.99
377,6306,apparel,1,10.96
377,4083,home,3,254.06
377,5733,electronics,2,548.3
377,2667,toys,2,27.02
378,3067,toys,2,118.91
378,9842,grocery,1,53.75
378,6308,electronics,1,656.94
378,2558,apparel,1,22.25
379,1844,home,2,52.39
380,2530,electronics,3,343.51
380,2272,home,3,291.07
380,5956,grocery,1,56.45
381,9063,home,2,58.02
381,3201,toys,2,59.74
381,2643,apparel,1,10.94
381,7253,beauty,2,14.79
382,9284,books,3,30.06
383,5359,beauty,1,30.41
383,8592,sports,2,283.26
383,3829,books,2,12.01
384,5811,beauty,1,16.86
384,5512,apparel,3,87.15
384,6726,home,2,240.47
385,4336,grocery,2,22.3
386,8376,apparel,3,79.05
387,6482,sports,2,91.26
388,3393,electronics,2,292.7
388,7778,home,1,213.93
388,9170,grocery,2,53.96
389,7368,sports,2,386.38
389,6549,beauty,3,31.41
389,3188,beauty,1,10.64
389,5029,beauty,3,68.5
390,8724,home,3,233.73
390,3973,toys,2,84.56
391,9533,apparel,3,120.65
391,4885,apparel,3,77.31
391,6946,toys,1,85.1
391,5053,apparel,1,124.67
391,8743,sports,3,239.55
392,5549,apparel,2,81.87
392,9365,electronics,2,383.47
393,3684,sports,3,41.58
393,9156,books,1,10.59
393,9428,electronics,3,685.5
394,1480,beauty,1,21.18
395,8682,home,2,186.25
395,7823,apparel,2,25.8
395,1791,electronics,3,114.03
395,9071,grocery,3,52.5
396,1285,apparel,2,58.12
396,2579,books,1,6.3
396,5105,beauty,1,48.12
397,3131,beauty,1,50.17
398,8131,electronics,3,480.0
398,1034,sports,2,130.1
399,2020,grocery,1,25.7
400,1439,apparel,2,144.24
401,6256,electronics,2,614.69
402,5976,toys,2,57.81
402,3183,electronics,3,360.12
402,7915,apparel,1,59.81
403,8684,apparel,2,87.31
403,6068,electronics,3,273.56
404,1424,books,1,7.93
404,5210,electronics,1,654.87
404,3660,sports,1,85.27
404,8155,home,2,53.41
405,9221,electronics,2,388.59
406,4831,home,1,50.64
407,1929,apparel,2,86.65
407,8191,toys,3,105.12
407,9876,toys,3,40.09
407,4642,grocery,2,19.37
408,1078,electronics,2,760.77
408,3264,home,2,195.64
408,1886,electronics,3,456.78
408,9779,books,2,23.75
409,6322,home,3,221.43
409,5658,toys,1,98.76
409,5151,home,3,221.27
409,8434,apparel,1,115.26
409,5869,apparel,3,73.55
410,7395,beauty,3,63.98
410,4352,beauty,2,16.16
411,5678,home,2,161.3
411,9087,electronics,1,282.24
412,3405,home,1,54.33
412,5835,home,1,20.72
412,2704,books,3,36.17
413,6267,home,1,249.3
413,3807,grocery,1,26.62
413,3826,electronics,2,574.29
414,3967,sports,3,269.9
414,1819,electronics,3,500.55
415,4862,toys,1,93.55
415,9667,home,1,159.43
415,6242,apparel,2,64.74
415,9985,home,1,254.1
416,1142,sports,2,307.65
417,5635,grocery,1,12.11
417,2928,sports,1,250.62
417,5161,electronics,1,73.58
417,4672,apparel,3,101.76
418,8099,sports,3,361.24
418,9743,home,2,227.85
419,9326,home,3,187.76
420,8855,toys,1,117.71
420,1719,home,1,74.78
421,7008,apparel,1,132.22
421,1082,grocery,2,16.31
422,7282,beauty,2,84.6
423,6466,electronics,3,308.73
423,4471,electronics,2,263.5
424,9238,toys,3,44.04
424,9121,electronics,2,716.27
424,9172,sports,1,116.65
424,2418,apparel,1,148.82
425,3978,grocery,3,52.92
425,8974,home,3,142.05
425,3583,grocery,2,26.99
425,7383,electronics,1,195.3
425,7185,home,2,266.3
426,9037,sports,3,128.51
426,6641,beauty,3,70.62
426,7730,apparel,3,11.3
426,2003,toys,3,27.74
426,4507,home,1,97.32
427,6583,apparel,1,111.16
427,2387,books,3,38.9
428,8926,sports,1,330.27
428,4821,home,1,70.04
429,4318,books,3,11.8
429,9747,electronics,2,295.84
429,5612,electronics,1,656.09
429,3351,apparel,3,146.41
429,9789,electronics,2,660.62
430,4765,sports,3,180.19
430,9922,sports,2,223.41
430,6542,electronics,2,555.9
431,4715,apparel,1,135.17
431,6885,apparel,1,115.39
431,1283,home,3,97.87
431,6266,home,3,192.1
431,9830,toys,1,14.08
432,2991,electronics,3,657.66
432,7615,grocery,1,44.61
432,4638,books,3,13.63
432,4148,beauty,1,61.67
433,3674,electronics,1,363.33
433,5493,books,2,12.39
433,8164,sports,2,161.23
433,3000,home,1,276.56
434,1504,toys,1,34.53
434,9675,sports,3,207.68
434,5445,grocery,1,34.12
434,1976,grocery,1,9.19
435,4951,books,3,6.2
435,7393,apparel,1,140.6
435,9313,grocery,3,30.4
435,8448,home,2,173.63
436,7136,home,2,244.24
436,4483,apparel,2,95.66
436,8700,electronics,2,195.7
437,4942,toys,1,105.99
437,8324,apparel,2,51.82
438,9280,apparel,1,51.04
439,9046,sports,2,243.52
439,4299,grocery,3,36.73
439,1591,books,2,27.46
440,3879,grocery,3,17.42
440,6693,beauty,1,89.63
440,2458,home,3,142.65
440,2629,books,1,30.66
440,6641,apparel,3,60.19
441,3288,home,1,65.17
442,6155,sports,2,51.63
443,1258,apparel,3,147.18
443,3120,grocery,1,32.36
443,1223,books,2,33.07
444,5083,grocery,1,3.68
444,4038,home,2,196.76
444,7494,toys,1,93.46
445,1835,electronics,3,159.28
445,4873,home,2,184.79
445,2439,grocery,1,14.18
445,9457,grocery,2,32.84
446,2025,sports,2,170.83
447,6367,books,2,33.02
447,3247,home,2,59.19
447,4184,beauty,2,41.85
447,9049,books,2,17.78
447,6616,electronics,1,124.94
448,9422,home,3,239.12
448,7755,toys,1,119.59
448,6776,toys,2,59.55
448,9907,toys,1,9.08
449,5117,electronics,3,147.68
449,9653,apparel,1,74.24
449,7790,apparel,2,17.44
449,3984,apparel,3,133.94
450,6320,electronics,1,374.9
450,1698,toys,3,49.68
450,7126,apparel,1,110.03
450,6206,toys,2,107.78
451,4528,beauty,2,53.78
451,1757,beauty,2,48.7
451,2993,beauty,2,76.58
451,2681,apparel,1,106.44
452,7358,books,3,29.93
452,1172,toys,2,58.49
452,5732,apparel,3,127.06
452,9953,grocery,2,32.16
453,1580,home,1,135.52
453,8197,beauty,1,36.48
454,6368,home,3,281.75
454,8908,sports,2,393.92
454,3079,apparel,2,111.75
454,6772,toys,3,95.29
454,2445,apparel,1,139.79
455,5938,home,2,23.69
455,9979,toys,2,78.9
456,8998,toys,2,93.91
456,1385,electronics,3,199.0
457,7225,electronics,1,627.49
457,9528,electronics,1,541.66
458,5038,toys,2,56.86
458,5643,toys,2,27.66
459,4502,apparel,2,27.37
460,1989,books,1,16.04
460,5642,grocery,1,53.22
460,7896,apparel,2,105.59
461,6247,grocery,1,15.1
461,1585,grocery,1,40.07
461,8566,beauty,3,48.03
461,3546,grocery,3,55.25
462,5194,toys,1,17.42
462,4033,electronics,2,380.3
463,3804,apparel,3,126.32
463,8075,beauty,1,89.94
463,2441,sports,3,263.94
464,8129,toys,2,39.98
465,2932,home,2,211.11
466,2453,electronics,3,526.59
466,2961,grocery,1,10.3
467,4746,books,2,13.54
467,1714,electronics,3,509.13
467,5764,apparel,3,50.61
467,1554,beauty,2,75.39
468,7507,electronics,1,352.49
468,2704,electronics,3,187.1
468,3145,grocery,2,38.19
468,9870,home,1,293.78
469,5808,toys,2,60.04
469,3795,grocery,2,12.66
469,1412,home,1,235.56
469,1662,home,3,110.85
470,9930,toys,1,50.27
470,2734,electronics,2,310.24
470,1932,grocery,2,25.19
470,4286,electronics,1,453.65
471,6323,apparel,1,28.19
471,9733,home,1,176.16
471,2062,home,2,81.41
471,9619,home,1,141.86
471,1682,beauty,1,68.72
472,9250,apparel,1,15.02
472,7339,apparel,2,26.93
472,4257,grocery,3,29.61
473,5477,electronics,3,399.28
473,5457,books,2,13.36
473,3968,apparel,3,93.28
473,2275,sports,1,64.78
473,5347,apparel,3,16.16
474,6330,apparel,1,139.14
474,7975,beauty,1,24.2
474,9891,sports,2,192.41
474,8645,grocery,3,45.04
475,4238,electronics,1,310.04
475,4159,electronics,2,263.7
475,4072,toys,1,69.27
475,6950,apparel,3,52.83
476,7829,sports,1,206.52
476,7319,electronics,1,102.45
476,1057,books,3,19.37
476,8803,apparel,3,149.85
476,5085,electronics,1,326.9
477,4256,sports,3,173.06
477,7679,electronics,2,397.27
477,2509,electronics,2,66.49
477,2153,books,2,18.21
477,6677,beauty,3,85.11
478,9486,toys,1,47.47
479,6306,grocery,3,12.18
480,8193,electronics,3,572.74
480,5002,home,2,112.31
480,3342,home,3,225.7
480,4221,electronics,1,403.42
481,8240,home,3,296.68
482,7596,grocery,1,25.1
482,3529,home,1,279.01
483,1804,apparel,1,29.06
483,1903,beauty,3,31.95
483,4009,sports,1,312.65
483,7536,electronics,3,253.98
484,5556,electronics,1,724.2
484,7489,home,1,145.25
484,2200,home,3,78.63
484,2126,apparel,2,115.2
485,2176,beauty,1,82.04
485,7989,sports,1,296.66
485,1501,toys,3,101.91
486,2506,electronics,1,544.68
487,8013,electronics,3,460.77
487,4898,toys,2,119.06
488,9599,electronics,2,638.35
488,2925,grocery,3,33.59
488,3042,grocery,1,23.0
488,9823,books,3,12.63
488,9471,apparel,2,30.45
489,7382,beauty,3,34.35
490,8649,electronics,2,89.56
490,3417,sports,3,235.05
490,1194,books,2,25.77
490,1906,electronics,3,505.93
490,9486,apparel,2,112.43
491,9194,home,3,116.13
492,5382,electronics,2,245.7
492,9035,electronics,2,602.57
493,7578,electronics,3,181.11
493,7652,apparel,3,49.28
494,1803,sports,2,356.02
494,8644,apparel,2,17.77
494,8558,electronics,1,107.69
494,6466,sports,1,28.04
495,1954,books,1,23.18
496,1107,toys,1,101.47
496,8366,grocery,3,23.3
496,4078,apparel,1,116.98
497,9810,grocery,2,47.51
497,6768,grocery,2,11.3
497,9193,home,3,129.16
497,1342,apparel,1,81.75
498,9973,sports,3,26.26
498,4514,toys,2,91.94
499,2390,books,2,22.44
500,2443,beauty,1,79.26
500,7256,electronics,2,593.06
501,8895,sports,1,234.23
501,2435,electronics,1,779.96
501,2876,books,3,15.2
502,9981,books,1,11.78
502,6019,grocery,2,26.0
502,8699,electronics,3,647.22
503,9557,books,2,31.04
503,9540,apparel,1,49.94
503,9197,toys,2,36.05
504,9836,apparel,1,32.77
504,1965,beauty,3,14.1
505,6717,home,2,229.52
506,1999,grocery,3,8.95
506,5203,sports,3,35.58
506,4953,beauty,2,19.13
506,5545,home,1,54.57
506,8583,apparel,1,114.38
507,8172,apparel,2,94.44
507,8619,electronics,3,292.13
507,3185,sports,1,295.33
508,9213,beauty,2,81.21
509,4185,beauty,1,61.2
510,5343,apparel,3,12.86
510,9136,home,2,210.98
510,1799,sports,2,358.71
510,9198,apparel,1,136.85
511,3475,sports,1,307.84
511,6649,home,2,154.37
511,1251,apparel,3,85.07
511,4199,grocery,3,38.94
511,3124,sports,1,101.33
512,2239,electronics,3,181.01
513,2969,sports,3,211.05
513,5924,toys,2,60.47
513,7438,home,2,98.41
513,9229,beauty,1,32.68
513,1698,grocery,3,48.63
514,9707,electronics,1,169.73
514,1376,toys,1,55.98
515,3897,grocery,2,27.13
515,8778,grocery,1,37.69
515,4351,books,2,22.8
515,6000,home,2,127.48
515,9624,home,2,32.82
516,7576,toys,3,57.56
516,7911,sports,2,270.13
516,3985,home,1,229.65
517,7211,home,1,272.29
518,3814,sports,3,268.49
518,7069,sports,1,224.53
518,5509,grocery,1,37.45
519,1696,apparel,3,79.38
519,8022,sports,1,16.89
520,6213,grocery,2,25.08
520,6549,toys,2,119.01
520,6545,books,3,25.21
520,7224,electronics,1,73.68
520,6049,grocery,1,50.51
521,3187,beauty,2,55.03
521,5408,books,1,9.65
521,8623,grocery,1,37.06
521,6211,home,1,296.75
522,1022,toys,1,73.56
522,5116,sports,3,266.78
522,1876,grocery,3,4.92
522,9881,apparel,2,104.14
523,4043,toys,1,77.23
523,6869,beauty,2,15.72
524,3690,apparel,3,59.67
524,9935,sports,3,97.74
525,1653,sports,3,337.55
525,1557,grocery,2,41.44
525,9181,apparel,3,102.16
525,1512,home,3,188.08
526,4787,apparel,1,106.64
526,1377,sports,1,101.47
527,6075,sports,3,127.7
528,6998,books,2,16.29
528,3514,electronics,1,289.47
529,5487,apparel,1,106.42
529,7478,apparel,2,62.89
529,7096,electronics,1,415.93
529,7137,electronics,1,498.2
530,7185,toys,2,63.71
530,2447,electronics,2,529.19
530,4437,beauty,2,18.34
531,8670,grocery,1,15.4
531,1330,grocery,1,21.08
531,5817,apparel,3,20.95
531,3937,books,3,25.7
531,8706,electronics,3,300.06
532,1804,beauty,2,64.64
533,6052,electronics,1,557.16
533,9976,home,1,74.47
533,5518,apparel,1,100.48
534,6837,grocery,3,59.55
534,4974,sports,1,227.39
535,4719,apparel,3,106.61
535,2837,home,1,161.8
535,2728,books,2,31.3
536,9321,toys,2,67.53
537,5358,apparel,3,145.15
537,1543,electronics,3,552.65
538,5585,grocery,3,14.65
538,4931,beauty,3,31.73
538,3510,beauty,1,14.47
538,7297,electronics,1,209.18
539,4490,grocery,2,35.29
539,8181,home,2,299.79
540,6637,home,1,24.51
540,9917,apparel,3,121.42
540,7553,beauty,2,67.8
541,9828,toys,2,89.13
541,9674,electronics,1,380.95
541,1470,grocery,1,42.37
542,4820,beauty,1,42.45
542,8463,apparel,2,64.44
543,3162,electronics,3,380.23
543,8698,home,3,63.62
543,2316,apparel,2,98.68
543,1756,grocery,3,36.79
544,7749,apparel,1,18.49
544,7915,apparel,1,33.11
544,2081,sports,1,340.81
545,4079,apparel,1,95.07
545,5386,books,2,24.68
545,3690,electronics,3,362.68
545,1490,sports,2,42.06
545,9023,electronics,3,226.03
546,1552,grocery,3,15.93
546,6508,electronics,3,623.19
546,4654,apparel,1,29.54
547,2128,home,3,107.59
547,3027,grocery,2,38.54
547,3378,electronics,3,56.52
547,8751,home,1,239.39
548,1040,books,2,33.57
548,9727,home,3,86.33
548,7166,sports,2,270.01
549,1625,grocery,3,25.51
550,3496,home,3,53.29
551,2067,home,1,83.79
552,7716,apparel,2,58.95
552,9129,sports,1,341.02
552,3316,home,1,214.58
552,3178,grocery,3,38.67
552,3437,apparel,2,144.95
553,6616,home,3,113.14
553,1027,home,2,48.27
553,5787,toys,2,21.69
554,1194,electronics,1,616.6
554,1991,apparel,1,91.11
554,3316,home,2,254.73
554,8018,electronics,1,719.33
555,9566,books,2,35.68
555,1543,grocery,1,32.93
556,5382,electronics,1,537.3
557,5837,home,3,273.12
558,3704,home,3,98.39
558,8021,home,3,163.59
558,9493,grocery,3,46.91
558,7909,electronics,1,125.01
559,4895,beauty,2,42.44
559,9103,electronics,2,531.13
560,9117,apparel,2,20.62
560,7108,electronics,3,379.54
561,8023,apparel,1,83.23
561,6056,apparel,3,53.33
561,7290,beauty,1,12.86
562,5727,apparel,2,88.93
562,5704,toys,2,108.68
562,4505,grocery,3,51.89
562,1053,books,1,8.19
562,4045,sports,2,111.18
563,3533,home,2,187.43
563,1147,grocery,3,57.14
564,8568,electronics,3,705.73
565,9625,apparel,1,51.23
565,1077,electronics,2,88.62
565,6499,toys,3,114.92
565,1325,home,2,99.68
566,9815,grocery,3,24.62
566,3760,home,2,161.77
567,5485,toys,3,96.62
567,1329,home,2,170.63
567,8535,home,2,149.98
567,5110,home,3,42.35
568,7895,electronics,1,745.51
568,6277,grocery,3,34.49
568,8068,books,1,7.81
569,4101,home,1,141.74
569,4326,grocery,2,22.44
570,7461,apparel,3,44.14
570,1320,books,1,38.17
571,9911,beauty,1,28.61
571,9501,apparel,2,134.17
571,8771,home,2,81.48
571,5770,electronics,3,518.77
572,3248,home,3,105.7
572,8995,electronics,3,302.04
572,2885,sports,2,281.85
573,1598,beauty,1,47.95
573,5518,apparel,2,34.85
574,5527,beauty,3,23.89
574,1109,apparel,2,107.12
575,2561,electronics,1,99.78
575,2398,home,1,232.81
575,3769,grocery,1,39.69
575,6264,grocery,3,8.25
576,8428,books,1,29.06
576,2374,grocery,1,40.14
576,4604,beauty,1,50.5
576,4986,apparel,2,106.1
576,9044,grocery,3,26.11
577,2441,apparel,1,137.37
578,1668,beauty,3,61.58
579,6544,home,2,39.59
580,8257,apparel,2,40.06
580,9928,sports,1,112.25
581,4059,apparel,3,127.17
581,9292,beauty,1,61.78
581,9144,books,3,33.97
581,5796,grocery,3,25.11
581,4374,beauty,1,26.57
582,3241,grocery,3,19.88
582,4908,beauty,1,48.7
582,3031,home,1,221.05
582,4840,electronics,3,600.63
582,1479,apparel,1,128.72
583,5985,grocery,3,5.96
583,7968,electronics,3,372.67
583,6424,grocery,2,35.06
584,7640,electronics,1,598.23
584,6293,beauty,2,75.92
585,6261,grocery,2,26.04
585,9266,beauty,1,75.32
585,6948,beauty,2,44.94
585,3080,electronics,1,162.13
586,7022,home,3,275.49
586,3738,sports,2,132.11
586,7388,books,3,34.94
586,8470,sports,2,152.86
586,4840,grocery,1,46.73
587,5437,home,2,158.42
587,4779,home,1,36.27
588,1340,home,1,239.08
589,8056,grocery,3,56.03
590,5738,home,3,215.28
591,3070,toys,3,111.98
591,5851,home,1,172.02
591,2670,home,1,134.47
592,2910,books,1,37.32
593,3376,grocery,1,41.6
593,9273,beauty,2,39.76
593,4244,home,3,224.29
593,7193,electronics,3,673.64
593,1069,apparel,2,120.21
594,2906,beauty,1,89.49
594,3947,apparel,2,138.14
594,3520,sports,1,130.31
594,1800,electronics,3,338.72
595,5232,electronics,3,575.37
595,4265,beauty,3,68.25
596,3849,home,1,97.69
596,9024,apparel,2,118.82
597,1005,home,3,200.31
597,9901,toys,3,62.37
598,2287,books,1,27.17
598,6164,sports,2,175.98
598,5408,sports,1,359.8
598,3299,beauty,2,40.41
598,4430,home,3,257.97
599,7638,sports,1,270.58
600,1723,home,1,293.11
600,5556,books,2,32.06
600,6246,home,1,197.51
601,9829,books,3,14.94
601,3485,apparel,2,108.59
602,2567,apparel,2,60.11
602,6416,apparel,2,147.22
602,9705,beauty,1,45.81
602,6213,beauty,2,29.38
602,5737,apparel,3,37.02
603,5502,toys,1,34.03
603,5822,home,2,170.38
603,9908,home,1,229.16
603,4442,grocery,1,47.5
604,3639,home,3,144.91
605,5439,electronics,1,359.29
605,7630,grocery,3,26.07
605,2129,electronics,1,380.3
605,4145,apparel,1,112.08
606,4224,beauty,1,69.93
606,1092,sports,3,203.15
607,5816,apparel,3,77.77
607,6670,sports,1,187.34
607,1812,sports,3,266.07
607,5485,books,3,39.85
608,3953,grocery,2,7.52
608,8197,beauty,1,33.9
608,7562,beauty,2,75.75
608,5823,home,2,230.57
609,5221,electronics,2,529.25
609,7500,books,2,21.73
609,2828,electronics,2,476.1
610,1808,apparel,1,34.08
610,8487,books,1,12.87
610,7676,electronics,3,731.93
610,8283,apparel,3,94.83
610,7912,sports,1,42.84
611,2729,sports,2,128.67
611,3386,electronics,1,322.91
612,4205,electronics,3,790.98
612,3114,sports,1,199.86
612,5576,electronics,3,396.56
613,8243,sports,3,107.5
613,6462,electronics,2,227.61
613,7132,electronics,3,325.87
613,8312,apparel,3,79.28
614,5308,home,1,216.53
614,2958,electronics,3,737.64
614,2902,grocery,3,58.75
615,4775,home,2,253.2
615,1442,grocery,2,11.39
615,4051,toys,2,20.71
616,6764,sports,3,47.53
616,8750,books,3,13.55
617,1598,home,1,262.09
